title,release_date,type,runtime,genre,director,cast,country,language,production_company,synopsis,tags,imdb_rating,imdb_review_count,imdb_id
El peluquero,2016-12-31,movie,87,코미디,,,,,Yahayra Films,,,,,tt11967476
Paradigma,2016-10-16,movie,19,드라마,,,,,Freak Independent Film Agency,,"innocence, lust, lgbt, lgbt teen, gay theme, short film, sex",,,tt5187088
少年モン、本当の名前は知らない,2016-02-28,movie,84,드라마,,,,,,,,,,tt14923120
"Já, Olga Hepnarová",2016-03-24,movie,106,"드라마, 역사",,,,,FRAME100R,,"psychopath, mass murder, biography, asperger's syndrome",,,tt2953762
В зоне доступа любви,2016-04-21,movie,92,"코미디, 로맨스",,,,,PRO100 Film,,,,,
Saga,2016-01-01,movie,88,"코미디, 공포",,,,,,,,,,tt5147818
כיפה אדומה,2016-04-28,movie,0,"액션, 범죄, 미스터리",,,,,,,,,,tt3426030
太陽を掴め,2016-10-26,movie,89,드라마,,,,,,,,,,tt5741898
バット・オンリー・ラヴ,2016-04-02,movie,89,,,,,,,,,,,tt5299912
Spring Broke,2016-03-22,movie,78,다큐멘터리,,,,,Bungalow Media + Entertainment,,"daytona, spring break",,,tt5437148
Der kommer en dag,2016-04-21,movie,119,드라마,,,,,Zentropa Entertainments,,"escape, brother, orphanage, strict teacher, rules, abuse",,,tt4659056
"Dear Diary, I Died",2016-11-11,movie,86,"스릴러, TV 영화",,,,,The Cartel,,"suicide, undercover, sister, school",,,tt5542878
My Name Is Emily,2016-04-08,movie,94,드라마,,,,,Newgrange Pictures,,"road trip, grief, dead mother, road map, psychiatric ward, fatherhood, multiple perspectives, underwater photography, foster care, philosophical, yellow car, grapes of wrath",,,tt3319018
Shourya,2016-03-04,movie,122,"스릴러, 로맨스",,,,,Suraksh Entertainments,,,,,tt5523544
Les Têtes de l'emploi,2016-11-16,movie,90,코미디,,,,,JS Productions,,,,,tt5666160
10 Year Reunion,2016-10-23,movie,83,"스릴러, 미스터리, TV 영화",,,,,MarVista Entertainment,,time capsule,,,tt5286156
Broadcasting Christmas,2016-11-23,movie,84,"TV 영화, 로맨스, 드라마, 코미디",,,,,Hybrid,,"rivalry, tv news anchor, christmas",,,tt6167116
내겐 너무 귀여운 그대,2016-09-02,movie,11,로맨스,,,,,,,,,,
"빈스, 캐스, 제임스",2016-12-25,movie,115,"로맨스, 코미디",,,,,Star Cinema – ABS-CBN Film Productions,,"romcom, philippines, teenage girl, teenage boy, based on web series",,,tt6271264
Il traduttore,2016-05-26,movie,0,"드라마, 스릴러",,,,,Kalitera Production,,,,,tt3956322
Daisy,2016-04-14,movie,27,드라마,,,,,,,"homelessness, illness, woman director",,,tt4070774
Огни большой деревни,2016-11-06,movie,81,코미디,,,,,Studio Rock,,,,,tt6237128
나의 혁명,2016-08-03,movie,80,"드라마, 로맨스",,,,,,,,,,tt4277264
포크 히어로 & 퍼니 가이,2016-04-16,movie,91,"코미디, 드라마, 음악",,,,,Foley Walkers Studio,,"comedian, singer-songwriter, opening act, solo tour",,,tt3212910
Aunque tú no lo sepas: la poesía de Luis García Montero,2016-04-23,movie,71,다큐멘터리,,,,,Por Amor al Arte Producciones,,"poetry, poet, biography, songwriter, poetry reading, portrait of an artist, spanish literature, literature history",,,tt5611964
Gleißendes Glück,2016-10-20,movie,102,드라마,,,,,Frisbeefilms,,,,,tt5903210
Somebody's Mother,2016-12-26,movie,83,,,,,,,,,,,tt3059046
அச்சமின்றி,2016-12-30,movie,123,"로맨스, 액션",,,,,Triple V Records,,,,,tt6385806
人鱼校花,2016-12-31,movie,100,"판타지, 코미디, 로맨스",,,,,Guangyinghuashi,,mermaid,,,tt8839502
Prosta historia o morderstwie,2016-10-21,movie,86,"범죄, 스릴러",,,,,Wytwórnia Filmów Dokumentalnych i Fabularnych,,,,,tt6182864
Little Miss Perfect,2016-01-21,movie,82,드라마,,,,,,,,,,tt3276618
Casa Vita,2016-02-06,movie,86,"가족, TV 영화",,,,,PixL Entertainment,,,,,tt4743248
Hard Sell,2016-05-20,movie,96,코미디,,,,,Yellow Cote Productions,,,,,tt3257550
Summer of Dreams,2016-08-27,movie,84,"TV 영화, 드라마, 가족",,,,,Two 4 The Money Media,,,,,tt6008686
Lina,2016-02-21,movie,90,드라마,,,,,,,,,,tt5310108
24×36,2016-03-05,movie,81,다큐멘터리,,,,,,,"movie business, art, advertising, filmmaking",,,tt5003654
राज़: रीबूट,2016-06-17,movie,127,공포,,,,,,,,,,tt5639388
血战铜锣湾,2016-05-11,movie,64,드라마,,,,,Taomeng Films,,,,,tt10438324
El paseo 4,2016-12-25,movie,95,코미디,,,,,Dago García Producciones,,,,,tt6857268
네온 불,2016-01-14,movie,101,드라마,,,,,Viking Film,,"rodeo, bull, bull riding",,,tt4899406
De held,2016-09-29,movie,96,"범죄, 스릴러",,,,,Millstreet Films,,"family secrets, flashback, revenge, home invasion, jewish family",,,tt3522734
Tond,2016-08-01,movie,21,코미디,,,,,Jash Network,,,,,tt5895622
ഹലോ നമസ്തേ,2016-02-19,movie,124,코미디,,,,,Freedia Entertaintment USA,,"friendship, jackfruit, radio jockey",,,tt5328630
FantastiCozzi,2016-05-21,movie,70,다큐멘터리,,,,,Fantaspoa Produções,,,,,tt5693420
Blur Circle,2016-10-01,movie,92,드라마,,,,,,,"grief, missing child",,,tt3996414
Across the Line,2016-04-08,movie,88,드라마,,,,,Freddie Films,,"canada, ice hockey, racism, halifax",,,tt4295258
凄灵室,2016-12-11,movie,95,"스릴러, 공포",,,,,,,,,,tt6449724
디파처,2016-05-20,movie,109,"드라마, 로맨스, 가족",,,,,Motion Group Pictures,,"love, lgbt",,,tt2248739
활 : 명궁 류백원,2016-03-11,movie,91,"액션, 드라마",,,,,,,,,,tt2543698
జక్కన్న,2016-07-29,movie,140,"액션, 로맨스",,,,,Sudharshan Reddy,,,,,tt10127628
A Story of Sahel Sounds,2016-10-27,movie,83,"음악, 다큐멘터리",,,,,,,,,,tt6194978
Dead Draw,2016-09-30,movie,93,"스릴러, 범죄",,,,,Coin Operated Films,,,,,tt3412784
연인과 독재자,2016-09-22,movie,98,"다큐멘터리, 역사",,,,,Hellflower Films,,"cinema on cinema, kidnapping, movie business, 1970s, dictatorship, hong kong, docudrama, ex-husband ex-wife relationship, communism, communist propaganda, 1980s, portrait of a filmmaker, north korea, inter-korean relations",,,tt5278868
Gone,2016-12-31,movie,5,드라마,,,,,Canadian Film Centre (CFC),,short film,,,
黑盒子,2016-04-02,movie,90,,,,,,,,,,,
괴담,2016-10-25,movie,81,공포,,,,,Ruthless Pictures,,anthology,,,tt5900592
Life in Polar Bear Town with Gordon Buchanan,2016-08-01,movie,59,,,,,,,,,,,tt6374036
Za niebieskimi drzwiami,2016-11-03,movie,90,"가족, 판타지, 모험",,,,,Splendid Film,,,,,tt6233882
韩子高,2016-07-02,movie,67,,,,,,,,"gay theme, boys' love (bl)",,,tt12504036
WORKING!!! ロード・オブ・ザ・小鳥遊,2016-03-30,movie,49,"코미디, 로맨스, 애니메이션",,,,,A-1 Pictures,,"anime, tv special",,,tt1685484
Pushing Dead,2016-09-29,movie,108,"코미디, 드라마",,,,,,,"hiv, lgbt, gay theme",,,tt4572984
Evil Bong: High-5!,2016-04-20,movie,71,"코미디, 공포",,,,,Full Moon Features,,"bong, marijuana",,,tt4933472
너클본,2016-08-27,movie,85,"공포, 스릴러",,,,,Midnight Releasing,,"suicide, amputation, texas, carnival, bone, game of dice, revenge, slasher, chainsaw, demon, game, dice",,,tt3204254
Andreas Gabalier - Mountain Man Live aus Berlin,2016-04-01,movie,0,음악,,,,,,,concert,,,
My Art,2016-09-05,movie,86,드라마,,,,,,,woman director,,,tt5325030
Papa und die Braut aus Kuba,2016-04-15,movie,86,"TV 영화, 코미디",,,,,ARD,,,,,tt5273240
망누스,2016-09-09,movie,76,다큐멘터리,,,,,Moskus Film,,"chess, biography, chess champion, documentary",,,tt5471480
Bisonhead,2016-02-21,movie,9,다큐멘터리,,,,,,,woman director,,,tt5084168
La Terre Abandonnée,2016-10-16,movie,73,다큐멘터리,,,,,,,,,,
Waterboys,2016-10-02,movie,90,"드라마, 코미디, 음악",,,,,Venfilm,,"parent child relationship, scotland, road trip, the waterboys, waterboys",,,tt4843762
Pregnant at 17,2016-02-20,movie,90,"드라마, TV 영화",,,,,NB Thrilling Films 7,,teenage pregnancy,,,tt4994256
Lugosi: The Forgotten King of Horror,2016-01-01,movie,80,다큐멘터리,,,,,Operator 13 Productions,,,,,tt15553842
David Cross: Making America Great Again,2016-08-05,movie,74,코미디,,,,,,,stand-up comedy,,,tt5943936
Love in Paradise,2016-01-02,movie,84,"TV 영화, 로맨스",,,,,Entertainment One,,"ranch, celebrity, cowboy",,,tt5313016
铠甲勇士之捕王,2016-10-02,movie,86,"SF, 모험, 판타지, 액션",,,,,Alpha Group,,"superhero, time travel, tokusatsu",,,tt6450046
페르소나 5 디 애니메이션 -더 데이 브레이커스,2016-09-03,movie,24,"액션, 모험, 애니메이션, 판타지",,,,,A-1 Pictures,,"japan, supernatural, gang of thieves, tokyo, japan, super power, based on video game, anime, phantom thief, persona",,,tt7227948
House of Darkness,2016-04-17,movie,86,"공포, 스릴러, TV 영화",,,,,Painless Productions,,"haunting, possession, madness, ghost, absurd, baffled, complicated",,,tt5472372
Attenborough and the Giant Dinosaur,2016-01-24,movie,59,다큐멘터리,,,,,BBC,,"paleontology, dinosaur, nature, fossil, mesozoic",,,tt5336784
Virgin Territory,2016-06-02,movie,15,"코미디, 드라마",,,,,,,,,,tt5273842
البيدار,2016-01-01,movie,0,다큐멘터리,,,,,,,,,,
Die Helene Fischer Show 2016,2016-12-25,movie,0,음악,,,,,Kimmig Entertainment,,tv special,,,tt7529148
The Hindenburg Explodes!,2016-01-05,movie,11,코미디,,,,,Abominable Pictures,,"time travel, zeppelin",,,tt5734138
Bianconeri Juventus Story,2016-10-10,movie,129,다큐멘터리,,,,,Nexo Digital,,"sports, italy, football (soccer) team",,,tt2091245
Mister Twister - Eine Klasse im Fußballfieber,2016-12-07,movie,75,"코미디, 가족",,,,,PVPictures,,,,,tt5827896
Razor,2016-07-17,movie,87,코미디,,,,,Blue Voo Doo Technologies,,,,,tt2802160
ナポリタン,2016-07-06,movie,19,,,,,,,,,,,
Tiramisù,2016-02-25,movie,91,코미디,,,,,Medusa Film,,,,,tt4908040
British Sitcom: 60 Years of Laughing at Ourselves,2016-09-12,movie,60,"코미디, 다큐멘터리",,,,,,,"retrospective, sitcom",,,tt6056810
Jerico,2016-04-30,movie,109,"액션, 모험, 코미디",,,,,Lewis Taylor Productions,,,,,tt4478168
Backseat Fighter,2016-11-25,movie,84,"드라마, 액션, 범죄",,,,,Mario Pagano y Cinema Malpaso Producciones SL UTE,,fight,,,tt4299828
Red Billabong,2016-08-25,movie,113,"액션, 모험, 공포",,,,,SparkeFilms History Design,,outback,,,tt4011010
Kærlighed og andre katastrofer,2016-09-01,movie,100,"코미디, 드라마",,,,,Angel films,,"kærlighed, katastrofe",,,tt5822766
Backgammon,2016-03-11,movie,89,"미스터리, 드라마",,,,,3:1 Cinema,,,,,tt2210451
Lot Lizard,2016-09-27,movie,72,다큐멘터리,,,,,Long Haul Productions,,,,,tt2446990
More Than Four Hours,2016-06-17,movie,10,코미디,,,,,,,classroom,,,tt4397880
首尔情人,2016-07-18,movie,0,"로맨스, 음악",,,,,,,,,,
Princes of the Palace - The Royal British Family,2016-03-07,movie,85,다큐멘터리,,,,,,,,,,tt5619746
عشان خارجين,2016-09-08,movie,99,"로맨스, 코미디",,,,,السبكي فيلم للإنتاج والتوزيع,,,,,tt6086714
デコトラ☆ギャル紗矢,2016-04-01,movie,72,드라마,,,,,All In Entertainment,,,,,
외계 대 침공,2016-06-24,movie,85,"드라마, SF, 스릴러",,,,,Frenzy Films,,"alien invasion, sibling, woman director, scavenger, solar collector",,,tt2645188
Loretta Lynn: Still a Mountain Girl,2016-03-04,movie,113,"다큐멘터리, 음악",,,,,,,,,,tt5483788
Krabby Days,2016-06-08,movie,86,애니메이션,,,,,,,"cangreburger, cangreburgers",,,
കിംഗ് ലയർ,2016-04-02,movie,158,코미디,,,,,Ousepachan Movie House,,"beauty contest, liar, love, model, divorce",,,tt5335724
Shakespeares letzte Runde,2016-04-27,movie,85,,,,,,,,,,,tt5581766
"Treintona, Soltera y Fantástica",2016-10-07,movie,98,코미디,,,,,All About Media,,,,,tt4829436
先锋之那时青春,2016-12-12,movie,90,,,,,,,,,,,
Cassidy Way,2016-02-23,movie,95,"드라마, 스릴러",,,,,Fortune Cookie Productions,,"based on true story, fracking",,,tt3294664
Rivershine,2016-09-17,movie,48,"공포, 드라마, SF",,,,,,,,,,tt5929810
Vicky,2016-06-08,movie,88,코미디,,,,,Gaumont Distribution,,,,,tt5263324
Swagger,2016-11-16,movie,84,다큐멘터리,,,,,Faro Film,,"teenage life, teenage dreams, teenager",,,tt5535406
Marvel's Captain America: 75 Heroic Years,2016-01-19,movie,42,다큐멘터리,,,,,Bow + Arrow Entertainment,,"interview, comic book, based on comic, behind the scenes",,,tt5281414
Fuglene over sundet,2016-10-27,movie,94,"드라마, 역사, 전쟁",,,,,,,,,,tt4838486
Burn Country,2016-04-16,movie,102,"드라마, 스릴러, 전쟁",,,,,Rabbit Bandini Films,,"journalist, corruption, local newspaper, northern california",,,tt3519772
L'Inconnu de Brocéliande,2016-04-21,movie,90,"범죄, 드라마, 미스터리, TV 영화",,,,,CPB Films,,,,,tt5687038
ガードセンター24 広域警備指令室,2016-09-16,movie,95,,,,,,Nippon Television Network Corporation,,,,,
Conni & Co,2016-08-18,movie,104,"코미디, 모험, 가족",,,,,Barefoot Films,,"school, woman director",,,tt4917862
The Last Kill,2016-01-02,movie,86,"범죄, 드라마, 스릴러",,,,,,,,,,tt5353438
사채꾼 우시지마 파트3,2016-09-22,movie,131,"코미디, 드라마",,,,,Stardust Pictures,,yamikin,,,tt5706292
#셀피 69,2016-09-16,movie,116,"로맨스, 코미디, 액션",,,,,Zazu Film,,,,,tt4796634
Keith Richards - The Origin of the Species,2016-07-23,movie,60,"음악, 다큐멘터리",,,,,,,,,,tt5912668
떠나간 여인,2016-09-28,movie,229,드라마,,,,,Cinema One Originals,,philippines,,,tt5843990
Bruno & Boots: Go Jump in the Pool,2016-04-01,movie,91,"가족, 코미디",,,,,Aircraft Pictures,,,,,tt3911294
Harry Benson: Shoot First,2016-11-04,movie,87,다큐멘터리,,,,,,,"photographer, photography, biography, celebrity, celebrity photographer",,,tt3319844
Che vuoi che sia,2016-11-09,movie,105,코미디,,,,,Italian International Film,,"intimacy, ethics, crowdfunded film",,,tt6016710
இது நம்ம ஆளு,2016-05-27,movie,137,"코미디, 로맨스",,,,,Pasanga Productions,,"parent child relationship, tough love",,,tt4983736
꼬마 물고기 이자벨: 바다 대모험,2016-05-17,movie,78,"모험, 애니메이션",,,,,The Asylum,,"aquarium, underwater, shark, talking fish, giant fish, sea snake, sea slug",,,tt5667482
79 Parts,2016-06-15,movie,97,"액션, 범죄, 로맨스",,,,,Raw Media Network,,,,,tt1136822
Christmas Cookies,2016-11-13,movie,84,"TV 영화, 로맨스, 드라마",,,,,Sodona Entertainment,,"holiday, christmas",,,tt5675936
Break-Up Nightmare,2016-03-06,movie,90,"스릴러, TV 영화",,,,,The Asylum,,"social media, online predator",,,tt5460118
Mindenki,2016-11-06,movie,25,"드라마, 음악",,,,,Meteor Filmstúdió,,"hungary, choir, authoritarian education, based on true story, mime, singing, middle school, singing competition, new girl at school, authoritarianism, school choir, short film, oscar, academy award",,,tt4571288
롤링 스톤즈 올레 올레 올레!,2016-10-21,movie,105,"다큐멘터리, 음악",,,,,JA Digital,,,,,tt5914350
The Free Man,2016-01-01,movie,84,다큐멘터리,,,,,General Film Corporation,,,,,tt5271264
The Perfect Daughter,2016-03-26,movie,84,"TV 영화, 드라마",,,,,Artificial Person Productions,,,,,tt5106116
Rise,2016-02-19,movie,5,SF,,,,,Peanut FX,,short film,,,tt2140341
En tu cabeza,2016-09-16,movie,67,"판타지, 코미디, 로맨스, 드라마",,,,,,,,,,tt5752476
Hacked,2016-04-08,movie,88,"코미디, SF, 스릴러",,,,,Nighthawks Entertainment,,,,,tt4362644
Super Sex,2016-04-15,movie,7,코미디,,,,,,,"birthday, birthday present, short film",,,tt5535902
El elegido,2016-09-02,movie,111,"드라마, 역사, 스릴러",,,,,Oberón Cinematográfica,,"mexico city, mexico, spanish civil war (1936-39), biography, based on true story, historical figure, political assassination, historical event, 1940s, 1930s, soviet union history",,,tt4547514
حرام الجسد,2016-03-29,movie,125,"로맨스, 드라마, 범죄",,,,,,,,,,tt5813282
Children of the Fall,2016-07-15,movie,110,"드라마, 공포, 스릴러",,,,,Globus Group,,"israel, 1970s, kibbutz, israeli defense force",,,tt4177080
미국 소년 모리스 독일에 오다,2016-08-19,movie,89,"드라마, 로맨스",,,,,Beachside Films,,"rap music, germany, culture clash, language barrier, coming of age, tutor",,,tt3652862
わたしは真悟,2016-12-02,movie,0,음악,,,,,,,,,,
He Does Not Want Peace,2016-08-11,movie,30,드라마,,,,,,,"family relationships, family drama, short film",,,tt6089914
First Lady of the Revolution,2016-08-27,movie,68,다큐멘터리,,,,,Spark Media,,,,,tt3037676
타이거 레이드,2016-10-07,movie,92,스릴러,,,,,Samson Films,,,,,tt4447518
로드레이지,2016-06-01,movie,25,공포,,,,,,,,,,
셰드 마이 스킨,2016-03-09,movie,90,드라마,,,,,UFA Fiction,,"lgbt, gay theme",,,tt5539264
Now More than Ever: The History of Chicago,2016-02-20,movie,113,다큐멘터리,,,,,Chicago Records II,,"biography, rock band",,,tt3807496
The Achy Breaky Hearts,2016-06-29,movie,119,"로맨스, 코미디",,,,,Star Cinema – ABS-CBN Film Productions,,philippines,,,tt5755634
Luz de Soledad,2016-10-21,movie,0,드라마,,,,,Goya Producciones,,,,,tt4671772
Like Lambs,2016-04-08,movie,81,"스릴러, 액션, 공포",,,,,Prospekt,,,,,tt4396722
泡沫之夏,2016-07-21,movie,0,,,,,,,,,,,
Passfire,2016-08-08,movie,100,"다큐멘터리, 역사",,,,,VEVERKA BROS. PRODUCTIONS LLC,,"career, canada, china, explosive, fireworks, global economy, industry, explosion, educational, global, pyromaniac, culture, production, skylight, independence day, pyrotechnics, pyro, young explosives",,,tt2536884
리틀 시스터,2016-10-06,movie,91,"코미디, 드라마",,,,,,,,,,tt5434870
Love in Porn,2016-05-01,movie,20,다큐멘터리,,,,,,,,,,tt5951760
The Long Way Home: Making 'The Martian',2016-06-07,movie,80,다큐멘터리,,,,,,,,,,tt5676698
Renesse,2016-07-07,movie,77,코미디,,,,,RTL Entertainment,,"friendship, beach, camping, male friendship, love, summer, summer vacation, teenage love, first love",,,tt4809458
Secrets in the Attic,2016-08-01,movie,90,스릴러,,,,,Pender Street Pictures 4,,,,,tt5375714
빅터,2016-09-15,movie,105,드라마,,,,,GW Films,,,,,tt3222852
Woven,2016-06-04,movie,96,"범죄, 드라마",,,,,,,woman director,,,tt2094195
A World Unseen: 'The Revenant',2016-01-21,movie,44,다큐멘터리,,,,,RauschFilms,,,,,tt5374070
El Hotel,2016-12-13,movie,102,"코미디, 드라마",,,,,,,,,,tt5021222
